chunk_id,filename,source_doc,chunk_index,chars
CA417::c013,CA417_c013.md,CA417,13,383
CA417::c014,CA417_c014.md,CA417,14,155
CA417::c015,CA417_c015.md,CA417,15,282
CA417::c016,CA417_c016.md,CA417,16,199
CA417::c017,CA417_c017.md,CA417,17,280
CA417::c018,CA417_c018.md,CA417,18,266
CA417::c019,CA417_c019.md,CA417,19,399
CA418::c000,CA418_c000.md,CA418,0,384
CA418::c001,CA418_c001.md,CA418,1,383
CA418::c002,CA418_c002.md,CA418,2,288
CA418::c003,CA418_c003.md,CA418,3,377
CA418::c004,CA418_c004.md,CA418,4,314
CA418::c005,CA418_c005.md,CA418,5,377
CA418::c006,CA418_c006.md,CA418,6,317
CA418::c007,CA418_c007.md,CA418,7,253
CA418::c008,CA418_c008.md,CA418,8,271
CA418::c009,CA418_c009.md,CA418,9,398
CA418::c010,CA418_c010.md,CA418,10,277
CA418::c011,CA418_c011.md,CA418,11,398
CA418::c012,CA418_c012.md,CA418,12,284
CA418::c013,CA418_c013.md,CA418,13,249
CA418::c014,CA418_c014.md,CA418,14,268
CA418::c015,CA418_c015.md,CA418,15,242
CA418::c016,CA418_c016.md,CA418,16,398
CA418::c017,CA418_c017.md,CA418,17,235
CA419::c000,CA419_c000.md,CA419,0,235
CA419::c001,CA419_c001.md,CA419,1,359
CA419::c002,CA419_c002.md,CA419,2,372
CA419::c003,CA419_c003.md,CA419,3,273
CA419::c004,CA419_c004.md,CA419,4,395
CA419::c005,CA419_c005.md,CA419,5,393
CA419::c006,CA419_c006.md,CA419,6,344
CA419::c007,CA419_c007.md,CA419,7,335
CA419::c008,CA419_c008.md,CA419,8,371
CA419::c009,CA419_c009.md,CA419,9,287
CA419::c010,CA419_c010.md,CA419,10,397
CA419::c011,CA419_c011.md,CA419,11,389
CA419::c012,CA419_c012.md,CA419,12,344
CA419::c013,CA419_c013.md,CA419,13,371
CA419::c014,CA419_c014.md,CA419,14,384
CA419::c015,CA419_c015.md,CA419,15,375
CA419::c016,CA419_c016.md,CA419,16,125
CA420::c000,CA420_c000.md,CA420,0,362
CA420::c001,CA420_c001.md,CA420,1,365
CA420::c002,CA420_c002.md,CA420,2,346
CA420::c003,CA420_c003.md,CA420,3,397
CA420::c004,CA420_c004.md,CA420,4,335
CA420::c005,CA420_c005.md,CA420,5,397
CA420::c006,CA420_c006.md,CA420,6,382
CA420::c007,CA420_c007.md,CA420,7,311
CA420::c008,CA420_c008.md,CA420,8,319
CA420::c009,CA420_c009.md,CA420,9,172
CA420::c010,CA420_c010.md,CA420,10,393
CA420::c011,CA420_c011.md,CA420,11,285
CA420::c012,CA420_c012.md,CA420,12,290
CA420::c013,CA420_c013.md,CA420,13,345
CA420::c014,CA420_c014.md,CA420,14,355
CA420::c015,CA420_c015.md,CA420,15,373
CA420::c016,CA420_c016.md,CA420,16,305
CA421::c000,CA421_c000.md,CA421,0,384
CA421::c001,CA421_c001.md,CA421,1,398
CA421::c002,CA421_c002.md,CA421,2,297
CA421::c003,CA421_c003.md,CA421,3,392
CA421::c004,CA421_c004.md,CA421,4,377
CA421::c005,CA421_c005.md,CA421,5,346
CA421::c006,CA421_c006.md,CA421,6,136
CA421::c007,CA421_c007.md,CA421,7,368
CA421::c008,CA421_c008.md,CA421,8,274
CA421::c009,CA421_c009.md,CA421,9,284
CA421::c010,CA421_c010.md,CA421,10,379
CA421::c011,CA421_c011.md,CA421,11,357
CA421::c012,CA421_c012.md,CA421,12,328
CA421::c013,CA421_c013.md,CA421,13,355
CA421::c014,CA421_c014.md,CA421,14,270
CA421::c015,CA421_c015.md,CA421,15,397
CA421::c016,CA421_c016.md,CA421,16,383
CA422::c000,CA422_c000.md,CA422,0,260
CA422::c001,CA422_c001.md,CA422,1,283
CA422::c002,CA422_c002.md,CA422,2,344
CA422::c003,CA422_c003.md,CA422,3,154
CA422::c004,CA422_c004.md,CA422,4,385
CA422::c005,CA422_c005.md,CA422,5,399
CA422::c006,CA422_c006.md,CA422,6,382
CA422::c007,CA422_c007.md,CA422,7,331
CA422::c008,CA422_c008.md,CA422,8,260
CA422::c009,CA422_c009.md,CA422,9,323
CA422::c010,CA422_c010.md,CA422,10,364
CA422::c011,CA422_c011.md,CA422,11,374
CA422::c012,CA422_c012.md,CA422,12,380
CA422::c013,CA422_c013.md,CA422,13,156
CA422::c014,CA422_c014.md,CA422,14,326
CA422::c015,CA422_c015.md,CA422,15,316
CA422::c016,CA422_c016.md,CA422,16,324
CA422::c017,CA422_c017.md,CA422,17,323
CA423::c000,CA423_c000.md,CA423,0,311
CA423::c001,CA423_c001.md,CA423,1,384
CA423::c002,CA423_c002.md,CA423,2,193
CA423::c003,CA423_c003.md,CA423,3,290
CA423::c004,CA423_c004.md,CA423,4,297
CA423::c005,CA423_c005.md,CA423,5,364
CA423::c006,CA423_c006.md,CA423,6,398
CA423::c007,CA423_c007.md,CA423,7,392
CA423::c008,CA423_c008.md,CA423,8,381
CA423::c009,CA423_c009.md,CA423,9,177
CA423::c010,CA423_c010.md,CA423,10,224
CA423::c011,CA423_c011.md,CA423,11,299
CA423::c012,CA423_c012.md,CA423,12,304
CA423::c013,CA423_c013.md,CA423,13,304
CA423::c014,CA423_c014.md,CA423,14,261
CA423::c015,CA423_c015.md,CA423,15,267
CA423::c016,CA423_c016.md,CA423,16,324
CA423::c017,CA423_c017.md,CA423,17,373
CA423::c018,CA423_c018.md,CA423,18,158
CA424::c000,CA424_c000.md,CA424,0,250
CA424::c001,CA424_c001.md,CA424,1,369
CA424::c002,CA424_c002.md,CA424,2,310
CA424::c003,CA424_c003.md,CA424,3,340
CA424::c004,CA424_c004.md,CA424,4,346
CA424::c005,CA424_c005.md,CA424,5,299
CA424::c006,CA424_c006.md,CA424,6,365
CA424::c007,CA424_c007.md,CA424,7,298
CA424::c008,CA424_c008.md,CA424,8,360
CA424::c009,CA424_c009.md,CA424,9,364
CA424::c010,CA424_c010.md,CA424,10,361
CA424::c011,CA424_c011.md,CA424,11,340
CA424::c012,CA424_c012.md,CA424,12,342
CA424::c013,CA424_c013.md,CA424,13,340
CA424::c014,CA424_c014.md,CA424,14,368
CA424::c015,CA424_c015.md,CA424,15,370
CA424::c016,CA424_c016.md,CA424,16,281
CA425::c000,CA425_c000.md,CA425,0,268
CA425::c001,CA425_c001.md,CA425,1,392
CA425::c002,CA425_c002.md,CA425,2,268
CA425::c003,CA425_c003.md,CA425,3,304
CA425::c004,CA425_c004.md,CA425,4,290
CA425::c005,CA425_c005.md,CA425,5,308
CA425::c006,CA425_c006.md,CA425,6,220
CA425::c007,CA425_c007.md,CA425,7,304
CA425::c008,CA425_c008.md,CA425,8,339
CA425::c009,CA425_c009.md,CA425,9,390
CA425::c010,CA425_c010.md,CA425,10,385
CA425::c011,CA425_c011.md,CA425,11,396
CA425::c012,CA425_c012.md,CA425,12,398
CA425::c013,CA425_c013.md,CA425,13,306
CA425::c014,CA425_c014.md,CA425,14,284
CA425::c015,CA425_c015.md,CA425,15,247
CA425::c016,CA425_c016.md,CA425,16,355
CA425::c017,CA425_c017.md,CA425,17,284
CA426::c000,CA426_c000.md,CA426,0,232
CA426::c001,CA426_c001.md,CA426,1,389
CA426::c002,CA426_c002.md,CA426,2,190
CA426::c003,CA426_c003.md,CA426,3,369
CA426::c004,CA426_c004.md,CA426,4,393
CA426::c005,CA426_c005.md,CA426,5,281
CA426::c006,CA426_c006.md,CA426,6,253
CA426::c007,CA426_c007.md,CA426,7,383
CA426::c008,CA426_c008.md,CA426,8,173
CA426::c009,CA426_c009.md,CA426,9,316
CA426::c010,CA426_c010.md,CA426,10,387
CA426::c011,CA426_c011.md,CA426,11,302
CA426::c012,CA426_c012.md,CA426,12,386
CA426::c013,CA426_c013.md,CA426,13,325
CA426::c014,CA426_c014.md,CA426,14,339
CA426::c015,CA426_c015.md,CA426,15,350
CA426::c016,CA426_c016.md,CA426,16,294
CA426::c017,CA426_c017.md,CA426,17,334
CA427::c000,CA427_c000.md,CA427,0,265
CA427::c001,CA427_c001.md,CA427,1,264
CA427::c002,CA427_c002.md,CA427,2,239
CA427::c003,CA427_c003.md,CA427,3,309
CA427::c004,CA427_c004.md,CA427,4,243
CA427::c005,CA427_c005.md,CA427,5,373
CA427::c006,CA427_c006.md,CA427,6,298
CA427::c007,CA427_c007.md,CA427,7,367
CA427::c008,CA427_c008.md,CA427,8,381
CA427::c009,CA427_c009.md,CA427,9,359
CA427::c010,CA427_c010.md,CA427,10,218
CA427::c011,CA427_c011.md,CA427,11,297
CA427::c012,CA427_c012.md,CA427,12,311
CA427::c013,CA427_c013.md,CA427,13,381
CA427::c014,CA427_c014.md,CA427,14,303
CA427::c015,CA427_c015.md,CA427,15,320
CA427::c016,CA427_c016.md,CA427,16,346
CA427::c017,CA427_c017.md,CA427,17,283
CA427::c018,CA427_c018.md,CA427,18,175
CA428::c000,CA428_c000.md,CA428,0,265
CA428::c001,CA428_c001.md,CA428,1,396
CA428::c002,CA428_c002.md,CA428,2,340
CA428::c003,CA428_c003.md,CA428,3,272
CA428::c004,CA428_c004.md,CA428,4,383
CA428::c005,CA428_c005.md,CA428,5,175
CA428::c006,CA428_c006.md,CA428,6,316
CA428::c007,CA428_c007.md,CA428,7,338
CA428::c008,CA428_c008.md,CA428,8,392
CA428::c009,CA428_c009.md,CA428,9,394
CA428::c010,CA428_c010.md,CA428,10,293
CA428::c011,CA428_c011.md,CA428,11,306
CA428::c012,CA428_c012.md,CA428,12,395
CA428::c013,CA428_c013.md,CA428,13,288
CA428::c014,CA428_c014.md,CA428,14,318
CA428::c015,CA428_c015.md,CA428,15,294
CA428::c016,CA428_c016.md,CA428,16,277
CA428::c017,CA428_c017.md,CA428,17,186
CA429::c000,CA429_c000.md,CA429,0,363
CA429::c001,CA429_c001.md,CA429,1,372
CA429::c002,CA429_c002.md,CA429,2,150
CA429::c003,CA429_c003.md,CA429,3,284
CA429::c004,CA429_c004.md,CA429,4,369
CA429::c005,CA429_c005.md,CA429,5,306
CA429::c006,CA429_c006.md,CA429,6,339
CA429::c007,CA429_c007.md,CA429,7,346
CA429::c008,CA429_c008.md,CA429,8,309
CA429::c009,CA429_c009.md,CA429,9,260
CA429::c010,CA429_c010.md,CA429,10,238
CA429::c011,CA429_c011.md,CA429,11,252
CA429::c012,CA429_c012.md,CA429,12,318
CA429::c013,CA429_c013.md,CA429,13,255
CA429::c014,CA429_c014.md,CA429,14,336
CA429::c015,CA429_c015.md,CA429,15,264
CA429::c016,CA429_c016.md,CA429,16,146
CA429::c017,CA429_c017.md,CA429,17,253
CA429::c018,CA429_c018.md,CA429,18,266
CA429::c019,CA429_c019.md,CA429,19,306
CA430::c000,CA430_c000.md,CA430,0,371
CA430::c001,CA430_c001.md,CA430,1,392
CA430::c002,CA430_c002.md,CA430,2,399
CA430::c003,CA430_c003.md,CA430,3,372
CA430::c004,CA430_c004.md,CA430,4,209
CA430::c005,CA430_c005.md,CA430,5,253
CA430::c006,CA430_c006.md,CA430,6,147
CA430::c007,CA430_c007.md,CA430,7,272
CA430::c008,CA430_c008.md,CA430,8,348
CA430::c009,CA430_c009.md,CA430,9,394
CA430::c010,CA430_c010.md,CA430,10,287
CA430::c011,CA430_c011.md,CA430,11,377
CA430::c012,CA430_c012.md,CA430,12,244
CA430::c013,CA430_c013.md,CA430,13,303
CA430::c014,CA430_c014.md,CA430,14,315
CA430::c015,CA430_c015.md,CA430,15,214
CA430::c016,CA430_c016.md,CA430,16,200
CA430::c017,CA430_c017.md,CA430,17,305
CA430::c018,CA430_c018.md,CA430,18,248
CA431::c000,CA431_c000.md,CA431,0,257
CA431::c001,CA431_c001.md,CA431,1,393
CA431::c002,CA431_c002.md,CA431,2,269
CA431::c003,CA431_c003.md,CA431,3,240
CA431::c004,CA431_c004.md,CA431,4,357
CA431::c005,CA431_c005.md,CA431,5,386
CA431::c006,CA431_c006.md,CA431,6,120
CA431::c007,CA431_c007.md,CA431,7,397
CA431::c008,CA431_c008.md,CA431,8,399
CA431::c009,CA431_c009.md,CA431,9,383
CA431::c010,CA431_c010.md,CA431,10,308
CA431::c011,CA431_c011.md,CA431,11,244
CA431::c012,CA431_c012.md,CA431,12,382
CA431::c013,CA431_c013.md,CA431,13,331
CA431::c014,CA431_c014.md,CA431,14,250
CA431::c015,CA431_c015.md,CA431,15,386
CA431::c016,CA431_c016.md,CA431,16,352
CA431::c017,CA431_c017.md,CA431,17,276
CA432::c000,CA432_c000.md,CA432,0,211
CA432::c001,CA432_c001.md,CA432,1,250
CA432::c002,CA432_c002.md,CA432,2,206
CA432::c003,CA432_c003.md,CA432,3,262
CA432::c004,CA432_c004.md,CA432,4,392
CA432::c005,CA432_c005.md,CA432,5,263
CA432::c006,CA432_c006.md,CA432,6,383
CA432::c007,CA432_c007.md,CA432,7,211
CA432::c008,CA432_c008.md,CA432,8,309
CA432::c009,CA432_c009.md,CA432,9,398
CA432::c010,CA432_c010.md,CA432,10,335
CA432::c011,CA432_c011.md,CA432,11,222
CA432::c012,CA432_c012.md,CA432,12,386
CA432::c013,CA432_c013.md,CA432,13,374
CA432::c014,CA432_c014.md,CA432,14,389
CA432::c015,CA432_c015.md,CA432,15,346
CA432::c016,CA432_c016.md,CA432,16,136
CA432::c017,CA432_c017.md,CA432,17,375
CA432::c018,CA432_c018.md,CA432,18,228
CA433::c000,CA433_c000.md,CA433,0,388
CA433::c001,CA433_c001.md,CA433,1,248
CA433::c002,CA433_c002.md,CA433,2,389
CA433::c003,CA433_c003.md,CA433,3,89
CA433::c004,CA433_c004.md,CA433,4,395
CA433::c005,CA433_c005.md,CA433,5,397
CA433::c006,CA433_c006.md,CA433,6,392
CA433::c007,CA433_c007.md,CA433,7,311
CA433::c008,CA433_c008.md,CA433,8,288
CA433::c009,CA433_c009.md,CA433,9,395
CA433::c010,CA433_c010.md,CA433,10,291
CA433::c011,CA433_c011.md,CA433,11,314
CA433::c012,CA433_c012.md,CA433,12,342
CA433::c013,CA433_c013.md,CA433,13,330
CA433::c014,CA433_c014.md,CA433,14,282
CA433::c015,CA433_c015.md,CA433,15,352
CA433::c016,CA433_c016.md,CA433,16,375
CA433::c017,CA433_c017.md,CA433,17,149
CA434::c000,CA434_c000.md,CA434,0,352
CA434::c001,CA434_c001.md,CA434,1,377
CA434::c002,CA434_c002.md,CA434,2,349
CA434::c003,CA434_c003.md,CA434,3,290
CA434::c004,CA434_c004.md,CA434,4,290
CA434::c005,CA434_c005.md,CA434,5,335
CA434::c006,CA434_c006.md,CA434,6,349
CA434::c007,CA434_c007.md,CA434,7,344
CA434::c008,CA434_c008.md,CA434,8,395
CA434::c009,CA434_c009.md,CA434,9,285
CA434::c010,CA434_c010.md,CA434,10,322
CA434::c011,CA434_c011.md,CA434,11,382
CA434::c012,CA434_c012.md,CA434,12,300
CA434::c013,CA434_c013.md,CA434,13,355
CA434::c014,CA434_c014.md,CA434,14,282
CA434::c015,CA434_c015.md,CA434,15,364
CA434::c016,CA434_c016.md,CA434,16,338
CA435::c000,CA435_c000.md,CA435,0,215
CA435::c001,CA435_c001.md,CA435,1,346
CA435::c002,CA435_c002.md,CA435,2,269
CA435::c003,CA435_c003.md,CA435,3,377
CA435::c004,CA435_c004.md,CA435,4,330
CA435::c005,CA435_c005.md,CA435,5,395
CA435::c006,CA435_c006.md,CA435,6,269
CA435::c007,CA435_c007.md,CA435,7,207
CA435::c008,CA435_c008.md,CA435,8,327
CA435::c009,CA435_c009.md,CA435,9,345
CA435::c010,CA435_c010.md,CA435,10,263
CA435::c011,CA435_c011.md,CA435,11,267
CA435::c012,CA435_c012.md,CA435,12,144
CA435::c013,CA435_c013.md,CA435,13,363
CA435::c014,CA435_c014.md,CA435,14,386
CA435::c015,CA435_c015.md,CA435,15,338
CA435::c016,CA435_c016.md,CA435,16,379
CA435::c017,CA435_c017.md,CA435,17,256
CA435::c018,CA435_c018.md,CA435,18,296
CA436::c000,CA436_c000.md,CA436,0,386
CA436::c001,CA436_c001.md,CA436,1,383
CA436::c002,CA436_c002.md,CA436,2,179
CA436::c003,CA436_c003.md,CA436,3,341
CA436::c004,CA436_c004.md,CA436,4,284
CA436::c005,CA436_c005.md,CA436,5,280
CA436::c006,CA436_c006.md,CA436,6,342
CA436::c007,CA436_c007.md,CA436,7,258
CA436::c008,CA436_c008.md,CA436,8,360
CA436::c009,CA436_c009.md,CA436,9,296
CA436::c010,CA436_c010.md,CA436,10,295
CA436::c011,CA436_c011.md,CA436,11,365
CA436::c012,CA436_c012.md,CA436,12,361
CA436::c013,CA436_c013.md,CA436,13,212
CA436::c014,CA436_c014.md,CA436,14,336
CA436::c015,CA436_c015.md,CA436,15,338
CA436::c016,CA436_c016.md,CA436,16,310
CA436::c017,CA436_c017.md,CA436,17,351
CA436::c018,CA436_c018.md,CA436,18,65
CA437::c000,CA437_c000.md,CA437,0,215
CA437::c001,CA437_c001.md,CA437,1,365
CA437::c002,CA437_c002.md,CA437,2,350
CA437::c003,CA437_c003.md,CA437,3,281
CA437::c004,CA437_c004.md,CA437,4,392
CA437::c005,CA437_c005.md,CA437,5,335
CA437::c006,CA437_c006.md,CA437,6,364
CA437::c007,CA437_c007.md,CA437,7,85
CA437::c008,CA437_c008.md,CA437,8,394
CA437::c009,CA437_c009.md,CA437,9,152
CA437::c010,CA437_c010.md,CA437,10,298
CA437::c011,CA437_c011.md,CA437,11,289
CA437::c012,CA437_c012.md,CA437,12,316
CA437::c013,CA437_c013.md,CA437,13,370
CA437::c014,CA437_c014.md,CA437,14,298
CA437::c015,CA437_c015.md,CA437,15,381
CA437::c016,CA437_c016.md,CA437,16,382
CA437::c017,CA437_c017.md,CA437,17,365
CA437::c018,CA437_c018.md,CA437,18,118
CA438::c000,CA438_c000.md,CA438,0,379
CA438::c001,CA438_c001.md,CA438,1,368
CA438::c002,CA438_c002.md,CA438,2,372
CA438::c003,CA438_c003.md,CA438,3,329
CA438::c004,CA438_c004.md,CA438,4,366
CA438::c005,CA438_c005.md,CA438,5,234
CA438::c006,CA438_c006.md,CA438,6,379
CA438::c007,CA438_c007.md,CA438,7,340
CA438::c008,CA438_c008.md,CA438,8,296
CA438::c009,CA438_c009.md,CA438,9,318
CA438::c010,CA438_c010.md,CA438,10,362
CA438::c011,CA438_c011.md,CA438,11,346
CA438::c012,CA438_c012.md,CA438,12,382
CA438::c013,CA438_c013.md,CA438,13,315
CA438::c014,CA438_c014.md,CA438,14,374
CA438::c015,CA438_c015.md,CA438,15,360
CA438::c016,CA438_c016.md,CA438,16,176
CA439::c000,CA439_c000.md,CA439,0,363
CA439::c001,CA439_c001.md,CA439,1,165
CA439::c002,CA439_c002.md,CA439,2,313
CA439::c003,CA439_c003.md,CA439,3,321
CA439::c004,CA439_c004.md,CA439,4,165
CA439::c005,CA439_c005.md,CA439,5,357
CA439::c006,CA439_c006.md,CA439,6,264
CA439::c007,CA439_c007.md,CA439,7,382
CA439::c008,CA439_c008.md,CA439,8,392
CA439::c009,CA439_c009.md,CA439,9,302
CA439::c010,CA439_c010.md,CA439,10,263
CA439::c011,CA439_c011.md,CA439,11,178
CA439::c012,CA439_c012.md,CA439,12,328
CA439::c013,CA439_c013.md,CA439,13,387
CA439::c014,CA439_c014.md,CA439,14,361
CA439::c015,CA439_c015.md,CA439,15,270
CA439::c016,CA439_c016.md,CA439,16,359
CA439::c017,CA439_c017.md,CA439,17,372
CA439::c018,CA439_c018.md,CA439,18,172
CA440::c000,CA440_c000.md,CA440,0,267
CA440::c001,CA440_c001.md,CA440,1,370
CA440::c002,CA440_c002.md,CA440,2,342
CA440::c003,CA440_c003.md,CA440,3,395
CA440::c004,CA440_c004.md,CA440,4,338
CA440::c005,CA440_c005.md,CA440,5,273
CA440::c006,CA440_c006.md,CA440,6,274
CA440::c007,CA440_c007.md,CA440,7,274
CA440::c008,CA440_c008.md,CA440,8,395
CA440::c009,CA440_c009.md,CA440,9,53
CA440::c010,CA440_c010.md,CA440,10,396
CA440::c011,CA440_c011.md,CA440,11,347
CA440::c012,CA440_c012.md,CA440,12,377
CA440::c013,CA440_c013.md,CA440,13,395
CA440::c014,CA440_c014.md,CA440,14,285
CA440::c015,CA440_c015.md,CA440,15,393
CA440::c016,CA440_c016.md,CA440,16,340
CA440::c017,CA440_c017.md,CA440,17,213
CA441::c000,CA441_c000.md,CA441,0,364
CA441::c001,CA441_c001.md,CA441,1,326
CA441::c002,CA441_c002.md,CA441,2,330
CA441::c003,CA441_c003.md,CA441,3,379
CA441::c004,CA441_c004.md,CA441,4,386
CA441::c005,CA441_c005.md,CA441,5,179
CA441::c006,CA441_c006.md,CA441,6,329
CA441::c007,CA441_c007.md,CA441,7,319
CA441::c008,CA441_c008.md,CA441,8,257
CA441::c009,CA441_c009.md,CA441,9,231
CA441::c010,CA441_c010.md,CA441,10,396
CA441::c011,CA441_c011.md,CA441,11,362
CA441::c012,CA441_c012.md,CA441,12,313
CA441::c013,CA441_c013.md,CA441,13,278
CA441::c014,CA441_c014.md,CA441,14,398
CA441::c015,CA441_c015.md,CA441,15,398
CA441::c016,CA441_c016.md,CA441,16,344
CA441::c017,CA441_c017.md,CA441,17,88
CA442::c000,CA442_c000.md,CA442,0,344
CA442::c001,CA442_c001.md,CA442,1,307
CA442::c002,CA442_c002.md,CA442,2,388
CA442::c003,CA442_c003.md,CA442,3,294
CA442::c004,CA442_c004.md,CA442,4,187
CA442::c005,CA442_c005.md,CA442,5,252
CA442::c006,CA442_c006.md,CA442,6,302
CA442::c007,CA442_c007.md,CA442,7,229
CA442::c008,CA442_c008.md,CA442,8,343
CA442::c009,CA442_c009.md,CA442,9,379
CA442::c010,CA442_c010.md,CA442,10,164
CA442::c011,CA442_c011.md,CA442,11,318
CA442::c012,CA442_c012.md,CA442,12,323
CA442::c013,CA442_c013.md,CA442,13,395
CA442::c014,CA442_c014.md,CA442,14,355
CA442::c015,CA442_c015.md,CA442,15,357
CA442::c016,CA442_c016.md,CA442,16,304
CA442::c017,CA442_c017.md,CA442,17,170
CA442::c018,CA442_c018.md,CA442,18,274
CA443::c000,CA443_c000.md,CA443,0,236
CA443::c001,CA443_c001.md,CA443,1,336
CA443::c002,CA443_c002.md,CA443,2,228
CA443::c003,CA443_c003.md,CA443,3,258
CA443::c004,CA443_c004.md,CA443,4,345
CA443::c005,CA443_c005.md,CA443,5,389
CA443::c006,CA443_c006.md,CA443,6,251
CA443::c007,CA443_c007.md,CA443,7,394
CA443::c008,CA443_c008.md,CA443,8,276
CA443::c009,CA443_c009.md,CA443,9,384
CA443::c010,CA443_c010.md,CA443,10,360
CA443::c011,CA443_c011.md,CA443,11,394
CA443::c012,CA443_c012.md,CA443,12,350
CA443::c013,CA443_c013.md,CA443,13,378
CA443::c014,CA443_c014.md,CA443,14,293
CA443::c015,CA443_c015.md,CA443,15,353
CA443::c016,CA443_c016.md,CA443,16,87
CA443::c017,CA443_c017.md,CA443,17,395
CA444::c000,CA444_c000.md,CA444,0,248
CA444::c001,CA444_c001.md,CA444,1,308
CA444::c002,CA444_c002.md,CA444,2,360
CA444::c003,CA444_c003.md,CA444,3,388
CA444::c004,CA444_c004.md,CA444,4,271
CA444::c005,CA444_c005.md,CA444,5,190
CA444::c006,CA444_c006.md,CA444,6,394
CA444::c007,CA444_c007.md,CA444,7,362
CA444::c008,CA444_c008.md,CA444,8,393
CA444::c009,CA444_c009.md,CA444,9,296
CA444::c010,CA444_c010.md,CA444,10,346
CA444::c011,CA444_c011.md,CA444,11,324
CA444::c012,CA444_c012.md,CA444,12,215
CA444::c013,CA444_c013.md,CA444,13,310
CA444::c014,CA444_c014.md,CA444,14,361
CA444::c015,CA444_c015.md,CA444,15,372
CA444::c016,CA444_c016.md,CA444,16,290
CA444::c017,CA444_c017.md,CA444,17,270
CA445::c000,CA445_c000.md,CA445,0,349
CA445::c001,CA445_c001.md,CA445,1,295
CA445::c002,CA445_c002.md,CA445,2,344
CA445::c003,CA445_c003.md,CA445,3,298
CA445::c004,CA445_c004.md,CA445,4,366
CA445::c005,CA445_c005.md,CA445,5,222
CA445::c006,CA445_c006.md,CA445,6,362
CA445::c007,CA445_c007.md,CA445,7,399
CA445::c008,CA445_c008.md,CA445,8,317
CA445::c009,CA445_c009.md,CA445,9,328
CA445::c010,CA445_c010.md,CA445,10,390
CA445::c011,CA445_c011.md,CA445,11,380
CA445::c012,CA445_c012.md,CA445,12,333
CA445::c013,CA445_c013.md,CA445,13,379
CA445::c014,CA445_c014.md,CA445,14,326
CA445::c015,CA445_c015.md,CA445,15,364
CA445::c016,CA445_c016.md,CA445,16,276
CA446::c000,CA446_c000.md,CA446,0,243
CA446::c001,CA446_c001.md,CA446,1,360
CA446::c002,CA446_c002.md,CA446,2,392
CA446::c003,CA446_c003.md,CA446,3,319
CA446::c004,CA446_c004.md,CA446,4,319
CA446::c005,CA446_c005.md,CA446,5,349
CA446::c006,CA446_c006.md,CA446,6,359
CA446::c007,CA446_c007.md,CA446,7,201
CA446::c008,CA446_c008.md,CA446,8,346
CA446::c009,CA446_c009.md,CA446,9,133
CA446::c010,CA446_c010.md,CA446,10,399
CA446::c011,CA446_c011.md,CA446,11,389
CA446::c012,CA446_c012.md,CA446,12,159
CA446::c013,CA446_c013.md,CA446,13,395
CA446::c014,CA446_c014.md,CA446,14,257
CA446::c015,CA446_c015.md,CA446,15,372
CA446::c016,CA446_c016.md,CA446,16,388
CA446::c017,CA446_c017.md,CA446,17,357
CA447::c000,CA447_c000.md,CA447,0,277
CA447::c001,CA447_c001.md,CA447,1,159
CA447::c002,CA447_c002.md,CA447,2,349
CA447::c003,CA447_c003.md,CA447,3,399
CA447::c004,CA447_c004.md,CA447,4,324
CA447::c005,CA447_c005.md,CA447,5,248
CA447::c006,CA447_c006.md,CA447,6,375
CA447::c007,CA447_c007.md,CA447,7,383
CA447::c008,CA447_c008.md,CA447,8,290
CA447::c009,CA447_c009.md,CA447,9,361
CA447::c010,CA447_c010.md,CA447,10,399
CA447::c011,CA447_c011.md,CA447,11,351
CA447::c012,CA447_c012.md,CA447,12,308
CA447::c013,CA447_c013.md,CA447,13,310
CA447::c014,CA447_c014.md,CA447,14,359
CA447::c015,CA447_c015.md,CA447,15,344
CA447::c016,CA447_c016.md,CA447,16,241
CA447::c017,CA447_c017.md,CA447,17,223
CA448::c000,CA448_c000.md,CA448,0,342
CA448::c001,CA448_c001.md,CA448,1,206
CA448::c002,CA448_c002.md,CA448,2,296
CA448::c003,CA448_c003.md,CA448,3,380
CA448::c004,CA448_c004.md,CA448,4,307
CA448::c005,CA448_c005.md,CA448,5,302
CA448::c006,CA448_c006.md,CA448,6,384
CA448::c007,CA448_c007.md,CA448,7,332
CA448::c008,CA448_c008.md,CA448,8,261
CA448::c009,CA448_c009.md,CA448,9,349
CA448::c010,CA448_c010.md,CA448,10,302
CA448::c011,CA448_c011.md,CA448,11,254
CA448::c012,CA448_c012.md,CA448,12,352
CA448::c013,CA448_c013.md,CA448,13,304
CA448::c014,CA448_c014.md,CA448,14,393
CA448::c015,CA448_c015.md,CA448,15,195
CA448::c016,CA448_c016.md,CA448,16,241
CA448::c017,CA448_c017.md,CA448,17,346
CA448::c018,CA448_c018.md,CA448,18,109
CA449::c000,CA449_c000.md,CA449,0,260
CA449::c001,CA449_c001.md,CA449,1,371
CA449::c002,CA449_c002.md,CA449,2,350
CA449::c003,CA449_c003.md,CA449,3,322
CA449::c004,CA449_c004.md,CA449,4,269
CA449::c005,CA449_c005.md,CA449,5,360
CA449::c006,CA449_c006.md,CA449,6,349
CA449::c007,CA449_c007.md,CA449,7,371
CA449::c008,CA449_c008.md,CA449,8,328
CA449::c009,CA449_c009.md,CA449,9,255
CA449::c010,CA449_c010.md,CA449,10,306
CA449::c011,CA449_c011.md,CA449,11,298
